🛰️卫视频道🛰️,#genre#
河北卫视,http://27.11.42.124:8005/udp/225.0.4.174:7980$LR•IPV4『线路56』
河北卫视,http://202.103.213.34:8888/udp/239.81.0.94:4056$LR•IPV4『线路57』
河北卫视,http://219.159.147.195:9901/tsfile/live/1035_1.m3u8$LR•IPV4『线路58』
河北卫视,http://113.240.177.80:8082/hls/40/index.m3u8$LR•IPV4『线路59』
河北卫视,http://118.255.76.170:8887/udp/239.76.245.199:1234$LR•IPV4『线路60』
河北卫视,http://118.255.76.170:8887/udp/239.76.252.199:9000$LR•IPV4『线路61』
河北卫视,http://223.199.155.150:2222/rtp/239.253.64.210:5140$LR•IPV4『线路62』
河北卫视,http://171.117.244.114:8084/rtp/226.0.2.178:9336$LR•IPV4『线路63』
河北卫视,http://171.117.244.114:8082/rtp/226.0.2.178:9336$LR•IPV4『线路64』
河北卫视,http://113.218.229.25:8081/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路65』
河北卫视,http://222.241.154.37:9901/tsfile/live/23047_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路66』
河北卫视,http://223.159.9.39:8099/tsfile/live/0117_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路67』
河北卫视,http://171.108.239.79:8181/tsfile/live/1086_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路68』
河北卫视,http://nnth.7766.org:85//tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路69』
河北卫视,http://171.108.239.98:8181/tsfile/live/1086_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路70』
河北卫视,http://171.108.239.80:8181/tsfile/live/1086_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路71』
河北卫视,http://119.62.36.174:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路72』
河北卫视,http://219.159.194.57:8181/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路73』
河北卫视,http://171.108.239.99:8181/tsfile/live/1086_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路74』
河北卫视,http://36.40.236.162:9999/tsfile/live/0135_2.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路75』
河北卫视,http://123.189.36.4:9901/tsfile/live/1049_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路76』
河北卫视,http://123.189.36.39:9901/tsfile/live/1049_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路77』
河北卫视,http://39.172.91.235:2082/tsfile/live/0117_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路78』
河北卫视,http://36.249.151.138:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路79』
河北卫视,http://58.23.26.184:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路80』
河北卫视,http://mdxgh.tpddns.cn:88/mdxgh/hebei$LR•IPV4『线路81』
河北卫视,http://148.135.93.213:81/live.php?id=河北卫视$LR•IPV4『线路82』
河北卫视,https://jrys.haycker.eu.org:4443/play/56?token=98604b785a0063d80a49f93b25b5cb40$LR•IPV4『线路83』
河北卫视,http://cdn.jdshipin.com:8880/ysp.php?id=hbws$LR•IPV4『线路84』
河北卫视,http://123.6.102.32:11789/850.php?id=hebeisd.m3u8$LR•IPV4『线路85』
河北卫视,https://www.tfiplaytv.vip:3344/PLTV/d576c9ff9034305c70e14eaa7df61759e479faa57cd84db508ae6193688f567b6607f10da3f098d8e8b1d596330ef66b/ws.php?id=hebei1&token=3aaeOd91442fa7Ofbb275336bOa63eaaadd234bO12a9c3a18622b328f7b8735f$LR•IPV4『线路86』
河北卫视,https://www.tfiplaytv.vip:3344/PLTV/d576c9ff9034305c70e14eaa7df61759e479faa57cd84db508ae6193688f567b6607f10da3f098d8e8b1d596330ef66b/ws.php?id=hebei2&token=3aaeOd91442fa7Ofbb275336bOa63eaaadd234bO12a9c3a18622b328f7b8735f$LR•IPV4『线路87』
河北卫视,https://www.tfiplaytv.vip:3344/PLTV/d576c9ff9034305c70e14eaa7df61759e479faa57cd84db508ae6193688f567b6607f10da3f098d8e8b1d596330ef66b/ws.php?id=hebei3&token=3aaeOd91442fa7Ofbb275336bOa63eaaadd234bO12a9c3a18622b328f7b8735f$LR•IPV4『线路88』
河北卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226406/index.m3u8$LR•IPV4『线路89』
河北卫视,http://39.134.66.66/PLTV/88888888/224/3221225495/index.m3u8$LR•IPV4『线路90』
河北卫视,http://alvin.ergotron.net:8000/udp/239.77.1.214:5146$LR•IPV4『线路91』
河北卫视,http://home.huaz.site:4000/udp/239.21.1.168:5002$LR•IPV4『线路92』
河北卫视,http://183.92.4.163:4000/udp/228.0.0.168:7168$LR•IPV4『线路93』
河北卫视,http://dms.yryyj.site:8188/udp/239.76.245.199:1234$LR•IPV4『线路94』
河北卫视,http://60.27.20.217:4022/rtp/225.1.2.27:5002$LR•IPV4『线路95』
河北卫视,http://223.72.19.116:4022/rtp/239.3.1.148:8072$LR•IPV4『线路96』
河北卫视,http://218.241.192.50:8808/rtp/239.3.1.148:8072$LR•IPV4『线路97』
河北卫视,http://39.77.3.5:8989/udp/239.253.254.112:8000$LR•IPV4『线路98』
河北卫视,http://webmail.axxe.top:4022/rtp/239.3.1.148:8072$LR•IPV4『线路99』
河北卫视,http://117.175.185.226:4088/rtp/239.11.0.31:5140$LR•IPV4『线路100』
河北卫视,http://120.234.5.29:6000/udp/239.20.0.56:3176$LR•IPV4『线路101』
河北卫视,http://120.197.112.28:9901/tsfile/live/1050_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路102』
河北卫视,http://1b6467f415.iok.la:9931/tsfile/live/1074_1.m3u8$LR•IPV4『线路103』
河北卫视,http://111.14.181.15:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路104』
河北卫视,http://120.7.85.152:8088/hls/18/index.m3u8$LR•IPV4『线路105』
河北卫视,http://gouwu.pthv.gitv.tv:91/live/HeBWShd-8M/live.m3u8$LR•IPV4『线路106』
河北卫视,http://114.252.229.26:9876/rtp/239.3.1.148:8072$LR•IPV4『线路107』
河北卫视,http://14.29.76.30:9901/tsfile/live/0117_1.m3u8?key=txiptv$LR•IPV4『线路108』
河北卫视,http://1.24.190.98:10080/hls/78/index.m3u8$LR•IPV4『线路109』
河北卫视,http://58.57.21.166:9901/tsfile/live/0117_1.m3u8?key=txiptv$LR•IPV4『线路110』
河北卫视,http://111.11.98.205:9900/hls/18/index.m3u8$LR•IPV4『线路111』
河北卫视,http://58.57.21.166:9901/tsfile/live/0117_1.m3u8$LR•IPV4『线路112』
河北卫视,http://58.48.37.158:1111/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路113』
河北卫视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226406/index.m3u8$LR•IPV4『线路114』
河北卫视,http://60.208.104.234:352/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路115』
河北卫视,http://219.159.147.195:9901/tsfile/live/1035_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路116』
河北卫视,http://59.62.8.250:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路117』
河北卫视,http://218.89.240.144:59901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路118』
河北卫视,http://124.165.251.82:9999/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路119』
河北卫视,http://118.122.2.29:9999/hls/34/index.m3u8$LR•IPV4『线路120』
河北卫视,http://222.241.154.37:9901/tsfile/live/23047_1.m3u8?key=txiptv$LR•IPV4『线路121』
河北卫视,http://fangke.blueswords.com:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路122』
河北卫视,http://124.128.73.58:9901/tsfile/live/0117_1.m3u8?key=txiptv$LR•IPV4『线路123』
河北卫视,http://116.162.6.191/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221226328/index.m3u8$LR•IPV4『线路124』
河北卫视,http://117.27.190.42:9998/tsfile/live/23266_1.m3u8?key=txiptv$LR•IPV4『线路125』
河北卫视,http://219.159.147.195:9901/tsfile/live/1035_1.m3u8?key=txiptv$LR•IPV4『线路126』
河北卫视,http://123.163.55.234:9901/tsfile/live/0117_1.m3u8?key=txiptv$LR•IPV4『线路127』
河北卫视,http://115.149.139.141:10001/tsfile/live/1033_1.m3u8$LR•IPV4『线路128』
河北卫视,http://115.149.139.141:10001/tsfile/live/1033_1.m3u8?blog.ntnas.top$LR•IPV4『线路129』
河北卫视,http://219.147.200.9:18080/newlive/live/hls/38/live.m3u8$LR•IPV4『线路130』
河北卫视,http://120.41.124.228:8888/rtp/239.61.2.57:8336$LR•IPV4『线路131』
河北卫视,http://60.27.20.217:4022/udp/225.1.2.27:5002$LR•IPV4『线路132』
河北卫视,http://113.206.114.34:8005/udp/225.0.4.174:7980$LR•IPV4『线路133』
河北卫视,http://171.221.34.38:4022/udp/239.93.0.132:5140$LR•IPV4『线路134』
河北卫视,http://221.217.54.227:4022/rtp/239.3.1.148:8072$LR•IPV4『线路135』
河北卫视,http://58.37.210.252:8888/udp/239.45.1.44:5140$LR•IPV4『线路136』
河北卫视,http://182.138.161.192:8889/udp/239.93.0.132:5140$LR•IPV4『线路137』
河北卫视,http://111.225.113.109:808/tsfile/live/0018_1.m3u8$LR•IPV4『线路138』
河北卫视,http://14.19.198.125:9876/udp/239.77.0.148:5146$LR•IPV4『线路139』
河北卫视,http://14.19.198.125:9876/udp/239.77.1.214:5146$LR•IPV4『线路140』
河北卫视,http://116.116.119.83:9999/udp/239.125.2.70:4120$LR•IPV4『线路141』
河北卫视,http://118.249.23.89:9999/udp/239.76.245.199:1234$LR•IPV4『线路142』
河北卫视,http://118.249.23.89:9999/udp/239.76.252.199:9000$LR•IPV4『线路143』
河北卫视,http://183.185.172.208:8082/rtp/226.0.2.178:9336$LR•IPV4『线路144』
河北卫视,http://183.185.172.208:8085/rtp/226.0.2.178:9336$LR•IPV4『线路145』
河北卫视,http://27.10.76.220:8005/udp/225.0.4.174:7980$LR•IPV4『线路146』
河北卫视,http://27.10.76.220:8003/udp/225.0.4.174:7980$LR•IPV4『线路147』
河北卫视,http://27.10.76.220:8002/udp/225.0.4.174:7980$LR•IPV4『线路148』
河北卫视,http://27.10.72.127:8001/udp/225.0.4.174:7980$LR•IPV4『线路149』
河北卫视,http://27.10.72.127:8002/udp/225.0.4.174:7980$LR•IPV4『线路150』
河北卫视,http://27.10.72.127:8003/udp/225.0.4.174:7980$LR•IPV4『线路151』
河北卫视,http://14.121.146.11:554/udp/239.77.0.148:5146$LR•IPV4『线路152』
河北卫视,http://14.121.146.11:554/udp/239.77.1.214:5146$LR•IPV4『线路153』
河北卫视,http://14.121.146.11:30001/udp/239.77.0.148:5146$LR•IPV4『线路154』
河北卫视,http://14.121.146.11:30001/udp/239.77.1.214:5146$LR•IPV4『线路155』
河北卫视,http://171.116.223.129:8085/rtp/226.0.2.178:9336$LR•IPV4『线路156』
河北卫视,http://202.102.201.244:40022/rtp/238.1.78.245:7832$LR•IPV4『线路157』
河北卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225750/index.m3u8$LR•IPV4『线路158』
河北卫视,https://iptv.luas.edu.cn/liverespath/0d0303a991ca71e06290b546e34104dbe0d0c64a/00255fbdf5-0-0-35b9d761e7ced8291ed9d9b7dc409dad/index.m3u8$LR•IPV4『线路159』
河北卫视,https://live.goodiptv.club/api/bestv.php?id=hbwshd8m/8000000$LR•IPV4『线路160』
河北卫视,http://22725y284r.yicp.fun:9902/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路161』
河北卫视,mitv://generationnexxxt.com:19806/f0390f4cc1fa4b9991338bc6426deb17$LR•IPV4『线路162』
河北卫视,http://171.108.239.80:8181/tsfile/live/1086_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路163』
河北卫视,http://1.203.184.43:4022/udp/225.1.8.76:8002$LR•IPV4『线路164』
河北卫视,http://1.203.184.43:4022/udp/225.1.8.150:8292$LR•IPV4『线路165』
河北卫视,http://nas.hssvm.com:8888/udp/225.1.2.27:5002$LR•IPV4『线路166』
河北卫视,http://124.128.73.58:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路167』
河北卫视,http://60.12.183.46:9901/tsfile/live/0111_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路168』
河北卫视,http://182.123.73.46:8090/hls/37/index.m3u8$LR•IPV4『线路169』
河北卫视,http://121.24.99.213:8090/hls/25/index.m3u8$LR•IPV4『线路170』
河北卫视,http://kms.erfiy.com:8884/udp/225.0.4.174:7980$LR•IPV4『线路171』
河北卫视,http://58.41.27.144:18888/udp/239.45.1.44:5140$LR•IPV4『线路172』
河北卫视,http://219.145.43.230:10000/rtp/239.112.205.200:5140$LR•IPV4『线路173』
河北卫视,http://60.178.151.58:4022/rtp/233.50.201.140:5140$LR•IPV4『线路174』
河北卫视,http://171.105.177.227:4022/udp/239.81.0.94:4056$LR•IPV4『线路175』
河北卫视,http://171.105.177.227:4022/udp/239.81.0.51:4056$LR•IPV4『线路176』
河北卫视,http://121.24.99.191:8090/hls/25/index.m3u8$LR•IPV4『线路177』
河北卫视,http://www.furymax.top:85/rtp/239.254.96.113:9616$LR•IPV4『线路178』
河北卫视,http://www.furymax.top:85/rtp/239.69.1.157:10578$LR•IPV4『线路179』
河北卫视,http://113.117.216.251:8686/udp/239.77.0.64:5146$LR•IPV4『线路180』
河北卫视,http://113.117.216.251:8686/udp/239.77.1.60:5146$LR•IPV4『线路181』
河北卫视,p3p://108.181.20.159:60124/5fe15c48000a991c77428bff7b2b59ed$LR•IPV4『线路182』
河北卫视,http://zteres.sn.chinamobile.com:6060/000000001000/5000000006000040016/1.m3u8?channel-id=bestzb&Contentid=5000000006000040016&livemode=1&stbId=3$LR•IPV4『线路183』
河北卫视,http://tv.pull.hebtv.com/jishi/weishipindao.m3u8?t=2510710360&k=3944fff7fdd8f8caf6adce2c9a0ef126$LR•IPV4『线路184』
河北卫视,http://171.108.239.95:8181/tsfile/live/1086_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路185』
河北卫视,rtsp://115.153.254.81/PLTV/88888888/224/3221226821/59781859.smil$LR•IPV4『线路186』
河北卫视,http://27.11.52.246:8010/udp/225.0.4.174:7980$LR•IPV4『线路187』
河北卫视,http://123.146.146.100:8000/udp/225.0.4.174:7980$LR•IPV4『线路188』
河北卫视,http://122.246.144.171:9999/udp/233.50.200.105:5140$LR•IPV4『线路189』
河北卫视,http://222.241.154.37:9901/tsfile/live/23047_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://116.162.6.191/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221226328/index.m3u8
河北卫视,http://61.136.67.238:50085/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://58.57.21.166:9901/tsfile/live/0117_1.m3u8
河北卫视,http://58.48.37.158:1111/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://59.48.75.130:3052/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://120.87.97.246:8114/GD.m3u8?Authinfo=F8UQ%2BEevMmd%2FnekE5YOOKhpKSI6s6OLBtormwyqxqXAWWbd7WiLqjR4vnvi9bRwf&p=GITV&area=GD_CUCC&partnerCode=GD_CUCC&token=0C760427464F16BC52147D30B20FE4AFCF076375187B56B35E8BDB02A2F6902DE9292062EA71D873A44BBEEB2412BDB1EC6FB05780A8EA269429663960F75A0E38AD629F8C7EE56B792DC687DBB007AA5A7E6BA759697151C58F0015A49D684681688F54CF181FEA9885C669F98E6157C28D65F01F79AD703ABEC36AB5501CEAAAA270038E8B9D34B33962FE84B6D2A996DBE32DF2BA88F913DE2ED98DD12A30&version=0.0.0.0&apkVersion=4.2.33&mac=fc:57:03:56:49:16&multicast=0&platform=LIVE&gAreaId=CHN&gAppChannel=DEFAULT&gSoftTermId=TERMINAL&gManufacturer=Hisense&gModel=IP108H&gMac=fc:57:03:56:49:16&gStbId=00000444000710800001FC5703564916&gOsType=android&gOsVersion=4.4.2&gApiLevel=19&gAppVersionCode=4233&gAppVersionName=4.2.33&gDowngrade=EMERGENCY&gProductLineCode=LIVOD&gRomVersion=3.17.2.4602&gTimestamp=1715182193047&gRequests=1&gThirdPartyCDN=0&gGroupCode=&gUserId=002040101532912&isIty=1&gCityCode=DEFAULT&verType=0&Fsv_Tgid=517e5ae354947b12&FvSeid=77fd5578ee69c553&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=4265&Fsv_chan_hls_se_idx=44&Fsv_TBt=8455624&Fsv_ShiftEnable=1&Fsv_ShiftTsp=120&Fsv_SV_PARAM1=0&Fsv_otype=0&Provider_id=GD_CUCC&Pcontent_id=G_HEBEI-CQ&Fsv_CMSID=GD_CUCC
河北卫视,https://live.goodiptv.club/api/bestv.php?id=hbwshd8m/8000000
河北卫视,http://59.44.102.18:8888/newlive/live/hls/26/live.m3u8
河北卫视,http://597ca2.netsite.cc/proxy/1385861493/1385861493.m3u8
河北卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226406/index.m3u8
河北卫视,http://121.19.134.225:808/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://117.27.190.42:9998/tsfile/live/23266_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://36.40.236.175:9999/tsfile/live/0135_2.m3u8?key=txiptv&playlive=0&authid=0
河北卫视,http://58.51.111.46:1111/tsfile/live/1036_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226448/index.m3u8
河北卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010101/1.m3u8
河北卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226406/index.m3u8
河北卫视,http://36.40.237.67:9999/tsfile/live/0135_2.m3u8?key=txiptv&playlive=0&authid=0
河北卫视,http://2918ce.netsite.cc/proxy/1385861493/1385861493.m3u8
河北卫视,http://120.87.97.246:8114/GD_CUCC/G_HEBEI-CQ.m3u8?Authinfo=F8UQ%2BEevMmd%2FnekE5YOOKhpKSI6s6OLBtormwyqxqXAWWbd7WiLqjR4vnvi9bRwf&p=GITV&area=GD_CUCC&partnerCode=GD_CUCC&token=0C760427464F16BC52147D30B20FE4AFCF076375187B56B35E8BDB02A2F6902DE9292062EA71D873A44BBEEB2412BDB1EC6FB05780A8EA269429663960F75A0E38AD629F8C7EE56B792DC687DBB007AA5A7E6BA759697151C58F0015A49D684681688F54CF181FEA9885C669F98E6157C28D65F01F79AD703ABEC36AB5501CEAAAA270038E8B9D34B33962FE84B6D2A996DBE32DF2BA88F913DE2ED98DD12A30&version=0.0.0.0&apkVersion=4.2.33&mac=fc:57:03:56:49:16&multicast=0&platform=LIVE&gAreaId=CHN&gAppChannel=DEFAULT&gSoftTermId=TERMINAL&gManufacturer=Hisense&gModel=IP108H&gMac=fc:57:03:56:49:16&gStbId=00000444000710800001FC5703564916&gOsType=android&gOsVersion=4.4.2&gApiLevel=19&gAppVersionCode=4233&gAppVersionName=4.2.33&gDowngrade=EMERGENCY&gProductLineCode=LIVOD&gRomVersion=3.17.2.4602&gTimestamp=1715182193047&gRequests=1&gThirdPartyCDN=0&gGroupCode=&gUserId=002040101532912&isIty=1&gCityCode=DEFAULT&verType=0&Fsv_Tgid=517e5ae354947b12&FvSeid=77fd5578ee69c553&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=4265&Fsv_chan_hls_se_idx=44&Fsv_TBt=8455624&Fsv_ShiftEnable=1&Fsv_ShiftTsp=120&Fsv_SV_PARAM1=0&Fsv_otype=0&Provider_id=GD_CUCC&Pcontent_id=G_HEBEI-CQ&Fsv_CMSID=GD_CUCC
河北卫视,http://cdn.jdshipin.com:8880/ysp.php?id=hbws
河北卫视,http://223.159.8.145:8099/tsfile/live/0117_1.m3u8?key=txiptv&playlive=0&authid=0
河北卫视,http://119.39.97.2:9002/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://223.159.11.52:8099/tsfile/live/0117_1.m3u8?key=txiptv&playlive=0&authid=0
河北卫视,http://[2409:8087:1a0b:df::4020]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226406/index.m3u8
河北卫视,http://59.62.8.250:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226406/index.m3u8
河北卫视,http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226406/index.m3u8
河北卫视,http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001229/index.m3u8
河北卫视,http://219.147.200.9:18080/newlive/live/hls/38/live.m3u8
河北卫视,http://tv.pull.hebtv.com/jishi/weishipindao.m3u8?t=2510710360&k=f1b16a3a3866dafecb94ec2bb4160e58
河北卫视,http://119.135.1.50:9999/udp/239.77.0.148:5146#http://14.121.146.11:554/udp/239.77.0.148:5146#http://113.93.48.199:2000/udp/239.77.1.214:5146#http://183.52.44.18:11/udp/239.77.0.148:5146#http://218.15.214.115:10000/udp/239.77.1.214:5146#http://14.126.125.114:10001/udp/239.77.1.214:5146#http://113.86.204.79:9999/udp/239.77.0.148:5146#http://61.143.227.162:10000/udp/239.77.0.148:5146#http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226406/index.m3u8#http://123.189.36.4:9901/tsfile/live/1049_1.m3u8?key=txiptv&playlive=1&authid=0#http://113.218.229.25:8081/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0#http://219.128.40.245:4022/udp/239.77.0.148:5146#http://61.143.227.162:10000/udp/239.77.1.214:5146#http://14.121.146.11:30001/udp/239.77.1.214:5146#http://183.52.44.18:11/udp/239.77.1.214:5146#http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000487/index.m3u8?fmmv6#http://113.87.251.83:4000/udp/239.77.0.148:5146#http://113.93.48.199:2000/udp/239.77.0.148:5146#http://119.129.205.172:4000/udp/239.77.1.214:5146#http://113.86.204.79:9999/udp/239.77.1.214:5146#http://218.15.214.115:10000/udp/239.77.0.148:5146
河北卫视,http://2c852b.netsite.cc/proxy/1385861493/1385861493.m3u8
河北卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225750/index.m3u8
河北卫视,http://171.108.239.54:8181/tsfile/live/1086_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225961/index.m3u8
河北卫视,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225991/index.m3u8
河北卫视,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000487/index.m3u8?fmmv6
河北卫视,mitv://generationnexxxt.com:19806/f0390f4cc1fa4b9991338bc6426deb17
河北卫视,P2p://generationnexxxt.com:19806/f0390f4cc1fa4b9991338bc6426deb17
吉林卫视,http://113.218.229.25:8081/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://36.40.236.162:9999/tsfile/live/0132_5.m3u8?key=txiptv&playlive=0&authid=0
吉林卫视,http://106.46.114.72:8011/tsfile/live/0116_1.m3u8?key=txiptv&playlive=0&authid=0
吉林卫视,http://61.136.67.238:50085/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://223.159.9.39:8099/tsfile/live/0116_1.m3u8?key=txiptv&playlive=0&authid=0
吉林卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226397/index.m3u8
吉林卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226397/index.m3u8$LR•IPV6『线路1』
吉林卫视,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN5000046BESTVSMGSMG/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUd3JM2PCgDefrKOVZLNt0QOVSARKsxkWGZw7vFUuOj2QqUR6TTs3uuC0H2mr3p6fRRazyiEPmSIyh%2BRO1%2BU3q84$LR•IPV6『线路2』
吉林卫视,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN5000046BESTVSMGSMG/index.m3u8?m3u8_level=2$LR•IPV6『线路3』
吉林卫视,http://[2409:8087:5e01:34::38]:6610/ZTE_CMS/00000001000000060000000000000533/index.m3u8?$LR•IPV6『线路4』
吉林卫视,http://[2409:8087:1a0b:df::4020]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226397/index.m3u8$LR•IPV6『线路5』
吉林卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226397/index.m3u8?$LR•IPV6『线路6』
吉林卫视,http://[2409:8087:5e01:34::38]:6610/ZTE_CMS/00000001000000060000000000000533/index.m3u8??$LR•IPV6『线路7』
吉林卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226397/index.m3u8$LR•IPV6『线路8』
吉林卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/yinhe/88888888/8/3221226397/index.m3u8$LR•IPV6『线路9』
吉林卫视,http://[2409:8087:5e00:24::1f]:6060/ZTE_CMS/00000001000000060000000000000533/index.m3u8$LR•IPV6『线路10』
吉林卫视,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000533/index.m3u8?IAS$LR•IPV6『线路11』
吉林卫视,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000533/index.m3u8?IAS$LR•IPV6『线路12』
吉林卫视,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000533/index.m3u8?IAS$LR•IPV6『线路13』
吉林卫视,http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226397/index.m3u8$LR•IPV6『线路14』
吉林卫视,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000533/index.m3u8?key=tvbox6_com$LR•IPV6『线路15』
吉林卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226397/index.m3u8$LR•IPV6『线路16』
吉林卫视,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000533/index.m3u8?IAS$LR•IPV6『线路17』
吉林卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226397/index.m3u8$LR•IPV6『线路18』
吉林卫视,http://[2409:8087:2801:20:100::4d]/wh7f454c46tw583022601_-773652480/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236268/index.m3u8?icpid=88888888&RTS=1717811407&from=5&hms_devid=375&online=1717811407&vqe=3$LR•IPV6『线路19』
